title,genre,running_time,screening_rat,director,dir_movies,main_role_movies,rating
마이 시스터 에일린,뮤지컬,상영 시간 정보 없음,NR,리처드 콰인,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이 시스터 에일린,장르 정보 없음,상영 시간 정보 없음,NR,알렉산더 홀,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 시스터즈 웨딩,코미디,러닝 타임 중앙값 미만,상영등급 정보 없음,폴 D. 한나,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,졸작
마이 시스터즈 키퍼,드라마,러닝 타임 중앙값 이상,12세 관람가,닉 카사베츠,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이 식스 러브스,코미디,러닝 타임 중앙값 이상,상영등급 정보 없음,고워 챔피언,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이 식스 컨빅츠,코미디,러닝 타임 중앙값 이상,NR,휴고 프레고네스,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,범작
마이 식스틴 썸머,드라마,러닝 타임 중앙값 미만,상영등급 정보 없음,세브리 로레스타니,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,명작
마이 썸머 프렌드,드라마,러닝 타임 중앙값 미만,상영등급 정보 없음,앤트윈 피셔,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,명작
마이 아메리카,다큐멘터리,상영 시간 정보 없음,상영등급 정보 없음,르니 타지마-페나,연출작 개수 중앙값 미만,연기자 없음,명작
마이 아메리칸 너스 2,코미디,러닝 타임 중앙값 이상,상영등급 정보 없음,파스칼 아투마,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,범작
마이 아메리칸 써로게이트,다큐멘터리,러닝 타임 중앙값 미만,상영등급 정보 없음,레슬리 타이,연출작 개수 중앙값 미만,연기자 없음,범작
마이 아이슬랜딕 브라더,코미디,상영 시간 정보 없음,상영등급 정보 없음,페터 S. 홈슨,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,범작
마이 엉클 더 에일리언,장르 정보 없음,상영 시간 정보 없음,전체 관람가,헨리 카르,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,졸작
마이 엉클 라파엘,코미디,러닝 타임 중앙값 이상,12세 관람가,마크 푸스코,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 이상,범작
마이 에퍼틀러스 브릴리언스,드라마,러닝 타임 중앙값 미만,상영등급 정보 없음,린 쉘튼,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 올드 레이디,코미디,러닝 타임 중앙값 이상,12세 관람가,이스라엘 호로비츠,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 이상,범작
마이 올림픽 섬머,장르 정보 없음,상영 시간 정보 없음,상영등급 정보 없음,Daniel Robin,연출작 개수 중앙값 미만,연기자 없음,범작
마이 와이프 앤 키즈,코미디,러닝 타임 중앙값 미만,상영등급 정보 없음,제임스 위더즈,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 와일드 아이리시 로즈,장르 정보 없음,상영 시간 정보 없음,NR,데이빗 버틀러,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 원 앤 온리,코미디,러닝 타임 중앙값 이상,15세 관람가,리처드 론크레인,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이 익스팬디드 뷰,장르 정보 없음,상영 시간 정보 없음,상영등급 정보 없음,코리 휴즈,연출작 개수 중앙값 미만,연기자 없음,범작
마이 인디아나 뮤즈,다큐멘터리,러닝 타임 중앙값 미만,상영등급 정보 없음,젠 세레나,연출작 개수 중앙값 미만,연기자 없음,명작
마이 일레븐스,드라마,상영 시간 정보 없음,상영등급 정보 없음,게리 엔틴,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 이상,범작
마이 자이안트,장르 정보 없음,상영 시간 정보 없음,전체 관람가,마이클 레만,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이 제너레이션,장르 정보 없음,상영 시간 정보 없음,상영등급 정보 없음,다니엘 아티아스,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 조세핀,드라마,러닝 타임 중앙값 미만,상영등급 정보 없음,배리 젠킨스,연출작 개수 중앙값 미만,연기자 없음,범작
"마이 컨트리, 마이 컨트리",다큐멘터리,러닝 타임 중앙값 미만,상영등급 정보 없음,로라 포이트라스,연출작 개수 중앙값 미만,연기자 없음,범작
마이 코신스 키퍼,드라마,러닝 타임 중앙값 미만,상영등급 정보 없음,톰 우드러프 주니어,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 크리스마스 인,코미디,러닝 타임 중앙값 미만,12세 관람가,피터 설리반,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 튜터,코미디,러닝 타임 중앙값 이상,청소년 관람불가,조지 보월즈,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 트루 셀프,드라마,러닝 타임 중앙값 이상,상영등급 정보 없음,로히트 나하타,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,범작
마이 트루 페어리테일,드라마,러닝 타임 중앙값 미만,상영등급 정보 없음,D. 미트리,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,범작
마이 트립 투 더 다크 사이드,코미디,러닝 타임 중앙값 미만,상영등급 정보 없음,쉐인 스탠리,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 트립 투 알카에다,다큐멘터리,러닝 타임 중앙값 미만,상영등급 정보 없음,알렉스 기브니,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 티처스 와이프,코미디,러닝 타임 중앙값 미만,15세 관람가,브루스 레디,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 이상,범작
"마이 티쳐, 마이 러브",드라마,러닝 타임 중앙값 미만,15세 관람가,데미언 로메이,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,졸작
"마이 파더, 더 지니어스",다큐멘터리,러닝 타임 중앙값 미만,상영등급 정보 없음,루시아 스몰,연출작 개수 중앙값 미만,연기자 없음,범작
마이 팰 트리거,서사,러닝 타임 중앙값 미만,상영등급 정보 없음,프랭크 맥도널드,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,범작
마이 퍼스트 미라클,가족,상영 시간 정보 없음,상영등급 정보 없음,루디 루나,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 이상,범작
마이 퍼스트 크리스마스 트리,드라마,러닝 타임 중앙값 미만,상영등급 정보 없음,로리 어가드,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,범작
마이 퍼스트 플레이스,장르 정보 없음,상영 시간 정보 없음,상영등급 정보 없음,캐리앤 아코우스키,연출작 개수 중앙값 미만,연기자 없음,졸작
마이 페어 레이디,코미디,러닝 타임 중앙값 이상,15세 관람가,조지 큐커,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 페이버릿 브론드,코미디,러닝 타임 중앙값 미만,상영등급 정보 없음,시드니 랜필드,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이 페이버릿 브뤼넷,코미디,러닝 타임 중앙값 미만,NR,엘리어트 너겐트,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이 페이버릿 스파이,코미디,러닝 타임 중앙값 미만,NR,테이 가넷,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 페이버릿 스파이,코미디,러닝 타임 중앙값 이상,NR,노먼 Z. 맥레오드,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이 페이버릿 와이프,코미디,러닝 타임 중앙값 미만,상영등급 정보 없음,가슨 카닌,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 페이버릿 파이브,멜로/로맨스,러닝 타임 중앙값 미만,상영등급 정보 없음,폴 D. 한나,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 페이스,드라마,러닝 타임 중앙값 미만,상영등급 정보 없음,켄 코엔,연출작 개수 중앙값 미만,연기자 없음,범작
마이 페인 이즈 워스 댄 유어 페인,코미디,러닝 타임 중앙값 미만,상영등급 정보 없음,애덤 홀,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,범작
마이 퓨어 조이,코미디,러닝 타임 중앙값 이상,상영등급 정보 없음,제임스 쿨렌 브레삭,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 퓨쳐 베이비,다큐멘터리,상영 시간 정보 없음,상영등급 정보 없음,브리짓 뮤엘러,연출작 개수 중앙값 이상,연기자 없음,범작
마이 프렌드 어머,장르 정보 없음,상영 시간 정보 없음,NR,조지 마샬,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,범작
마이 프렌드 어머 고즈 웨스트,코미디,러닝 타임 중앙값 미만,NR,할 워커,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,범작
마이 프렌드 폴,다큐멘터리,러닝 타임 중앙값 미만,상영등급 정보 없음,조나단 버만,연출작 개수 중앙값 미만,연기자 없음,범작
마이 프렌드 프롬 인디아,코미디,러닝 타임 중앙값 미만,상영등급 정보 없음,E. 메이슨 호퍼,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이 프렌드 프릭카,장르 정보 없음,상영 시간 정보 없음,NR,해롤드 D. 슈스터,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 이상,범작
마이 프리티 걸,코미디,러닝 타임 중앙값 미만,청소년 관람불가,제프 카플란,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,졸작
마이 홈타운,코미디,상영 시간 정보 없음,상영등급 정보 없음,조엘 A. 그린버그,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 이상,범작
마이 히어로,드라마,러닝 타임 중앙값 이상,12세 관람가,다이안 키튼,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이 히어로스 해브 올에이스 빈 카우보이스,드라마,러닝 타임 중앙값 이상,전체 관람가,스튜어트 로젠버그,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이너 디테일스,모험,상영 시간 정보 없음,전체 관람가,존 라이드,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,졸작
마이너 리그: 어 풋볼 스토리,코미디,상영 시간 정보 없음,상영등급 정보 없음,클레넷 버디-로즈,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 이상,범작
마이너 시트백,다큐멘터리,러닝 타임 중앙값 미만,상영등급 정보 없음,어거스틴 프리젤,연출작 개수 중앙값 미만,연기자 없음,범작
마이너 프레미스,SF,러닝 타임 중앙값 이상,상영등급 정보 없음,에릭 슐츠,연출작 개수 중앙값 미만,연기자 없음,범작
마이너리티 리포트,SF,러닝 타임 중앙값 이상,15세 관람가,스티븐 스필버그,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이너리티 리포트,장르 정보 없음,상영 시간 정보 없음,상영등급 정보 없음,다니엘 런던,연출작 개수 중앙값 이상,연기자 없음,범작
마이너스 맨,장르 정보 없음,상영 시간 정보 없음,15세 관람가,햄톤 팬커,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이너스 제로,장르 정보 없음,상영 시간 정보 없음,전체 관람가,조이 트라볼타,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,졸작
마이라 브레킨리지,코미디,러닝 타임 중앙값 이상,상영등급 정보 없음,마이클 사른,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 미만,졸작
마이애미 대침몰,액션,러닝 타임 중앙값 미만,12세 관람가,토도 채프카노브,연출작 개수 중앙값 미만,주연의 출연작 개수 중앙값 미만,졸작
마이애미 랩소디,코미디,러닝 타임 중앙값 이상,청소년 관람불가,데이빗 프랭클,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
마이애미 마약왕: 코카인 갓마더,액션,러닝 타임 중앙값 미만,청소년 관람불가,길러모 네바로,연출작 개수 중앙값 이상,주연의 출연작 개수 중앙값 이상,범작
